engine,entry_time,exit_time,side,entry_price,exit_price,hold_bars,gross_return,exit_reason,entry_confidence,entry_base_confirms,entry_box_width_pct,entry_warmup,take_profit_target,early_favorable_excursion,early_adverse_excursion,net_return,weighted_return,fb_regime,fb_regime_ret,box_width_pct,event_base_confirms,event_confidence,reward_to_cost_ratio,expected_reward_rate,expected_cost_rate,blocked_reason,capture_recovery_used,capture_recovery_reason,capture_recovery_candidate_signal,effective_signal_input,reentry_strength,box_midline,box_upper_edge,box_lower_edge,box_width,box_width_pct_evt,h4_box_width_pct,box_confidence,h4_method_agreement,h4_transition_risk,atr,box_width_bucket,h4_width_bucket,reward_to_midline,reward_to_opposite_edge,reward_to_cost_midline,entry_stop_distance,stop_dist_box_ratio
false_break,2021-07-12 13:00:00+00:00,2021-07-12 16:00:00+00:00,1,33571.5,33220.415,3,-0.0104578288131301,price_stop,0.4876616591942279,2.0,0.0169119143718133,False,,0.0002234037799919,0.0153761374975797,-0.0120578288131301,-0.0120578288131301,down,-0.0668880982822835,0.0169119143718133,2.0,0.4876616591942279,4.958617552586753,0.0079337880841388,0.0016,,False,,0,1,0.0617516255449022,33837.84916666667,34121.72833333333,33553.97,567.7583333333314,0.0169119143718133,0.0457391002724248,0.975323318388456,1.0,0.0138638796224719,273.57142857142907,1.5-2.5%,4.0-5.0%,0.007933788084138804,0.01638974527004544,4.958617552586753,340.65499999999884,0.6
false_break,2021-07-15 09:00:00+00:00,2021-07-15 10:00:00+00:00,1,32505.1,32113.32425,1,-0.0120527471073769,price_stop,0.6236924515307638,3.0,0.018698514489521,False,,0.0021935019427721,0.0213781837311682,-0.0136527471073769,-0.0136527471073769,down,-0.1893545281786034,0.018698514489521,3.0,0.6236924515307638,4.337208013768107,0.0069395328220289,0.0016,,False,,0,1,0.2577450122128141,32730.670208333333,33034.56875,32426.771666666667,607.7970833333311,0.018698514489521,0.0547015983401653,0.8315899353743517,1.0,0.0344269467189745,253.80000000000004,1.5-2.5%,5.0-6.0%,0.006939532822028971,0.016288790066789627,4.337208013768107,364.6782499999986,0.6
false_break,2021-07-16 12:00:00+00:00,2021-07-17 04:00:00+00:00,1,31723.9,31378.5,16,-0.0108876903533298,time_stop_early,0.6284192764678042,3.0,0.0376567036209292,False,,0.0165837113343567,0.017743720034422,-0.0124876903533298,-0.0124876903533298,down,-0.1879700210405607,0.0376567036209292,3.0,0.6284192764678042,9.20153555363623,0.0147224568858179,0.0016,,False,,0,1,0.2180698005847076,32190.95375,32788.2625,31593.645,1194.6174999999969,0.0376567036209292,0.0533644430008072,0.8378923686237388,0.6666666666666666,0.0637120514038738,306.91428571428565,2.5-4.0%,5.0-6.0%,0.01472245688581797,0.033550808696282575,9.20153555363623,716.7704999999982,0.6
false_break,2021-07-18 06:00:00+00:00,2021-07-19 12:00:00+00:00,-1,31891.9,30707.2,30,0.037147363437111,time_stop_max,0.4889851732217813,2.0,0.0178288217384351,False,,0.0384392275154507,0.0013388979646868,0.035547363437111,0.035547363437111,down,-0.1487321161648516,0.0178288217384351,2.0,0.4889851732217813,3.588277248036883,0.005741243596859,0.0016,,False,,0,-1,0.3559592797451033,31708.80083333333,31993.09833333333,31424.50333333333,568.5950000000012,0.0178288217384351,0.05865144061186,0.9779703464435626,0.6666666666666666,0.0828357350698295,219.1142857142851,1.5-2.5%,5.0-6.0%,0.005741243596859125,0.01465565446607664,3.588277248036953,341.15700000000066,0.6
false_break,2021-11-30 15:00:00+00:00,2021-12-01 13:00:00+00:00,-1,57221.7,57858.28571428571,22,-0.0111249004186473,price_stop,0.6251889613973135,3.0,0.0432461665184129,False,,0.0129601182768075,0.0205062065614967,-0.0127249004186473,-0.0127249004186473,down,-0.053667467105916,0.0432461665184129,3.0,0.6251889613973135,9.337344013139528,0.0149397504210232,0.0016,,False,,0,-1,0.3090832495101127,56366.82208333333,57604.13166666667,55129.5125,2474.619166666671,0.0432461665184129,0.0570531541887039,0.8335852818630847,0.6666666666666666,0.0553116720600193,774.7142857142868,4.0-8.0%,5.0-6.0%,0.014939750421023246,0.03656283368022972,9.337344013139528,1484.7715000000026,0.6
false_break,2021-12-01 21:00:00+00:00,2021-12-02 03:00:00+00:00,1,56974.5,56255.084285714285,6,-0.0126269772316688,price_stop,0.7305604915909271,3.0,0.0209991896959749,False,,0.007313798278177,0.0211322609237465,-0.0142269772316688,-0.0142269772316688,down,-0.0617265042562336,0.0209991896959749,3.0,0.7305604915909271,5.040623071140143,0.0080649969138242,0.0016,,False,,0,1,0.2318754170433558,57433.99916666668,58032.208333333336,56835.79000000001,1196.4183333333276,0.0209991896959749,0.0592068107879074,0.9740806554545696,1.0,0.02869291649569,671.7214285714284,1.5-2.5%,5.0-6.0%,0.00806499691382423,0.018564591761811577,5.040623071140143,738.8935714285714,0.6175879713995591
false_break,2021-12-02 14:00:00+00:00,2021-12-02 15:00:00+00:00,1,57114.7,56296.824,1,-0.0143198861238874,price_stop,0.7398117229099405,3.0,0.0232840815645241,False,,0.0047816061364238,0.0175226342780404,-0.0159198861238874,-0.0159198861238874,down,-0.0979292459460697,0.0232840815645241,3.0,0.7398117229099405,1.4639765827945128,0.0023423625324712,0.0016,,False,,0,1,0.7988013805929931,57248.48333333333,57913.41499999999,56583.551666666666,1329.863333333327,0.0232840815645241,0.0550551810538637,0.9864156305465872,1.0,0.0259471781504059,567.1785714285725,1.5-2.5%,5.0-6.0%,0.0023423625324712205,0.013984403314733385,1.4639765827945128,797.9179999999963,0.6
false_break,2021-12-03 13:00:00+00:00,2021-12-04 09:00:00+00:00,-1,56881.9,47481.5,20,0.1652617089091609,state_stop,0.4941845273537497,2.0,0.0154080940803077,False,,0.2718316371288582,0.0008456116972181,0.1636617089091609,0.1636617089091609,down,-0.0797774585363643,0.0154080940803077,2.0,0.4941845273537497,-0.2511142237981989,-0.0004017827580771,0.0016,,False,,0,-1,1.052152168332171,56904.754166666666,57342.975,56466.53333333334,876.4416666666584,0.0154080940803077,0.045800856419579,0.9883690547074994,0.6666666666666666,0.0268279912016919,454.8142857142853,1.5-2.5%,4.0-5.0%,-0.0004017827580771183,0.007302264282076698,-0.2511142237981989,525.864999999995,0.6
false_break,2021-12-16 07:00:00+00:00,2021-12-17 13:00:00+00:00,-1,48714.3,46944.8,30,0.036324036268611,time_stop_max,0.4966808311120781,2.0,0.0414855938947427,False,,0.0407744748461951,0.0151023416122164,0.034724036268611,0.034724036268611,down,-0.1991283418767446,0.0414855938947427,2.0,0.4966808311120781,12.440894750959524,0.0199054316015352,0.0016,,False,,0,-1,0.0403689699108889,47744.62083333333,48755.09166666667,46734.15,2020.9416666666657,0.0414855938947427,0.0500226551300429,0.9933616622241562,0.6666666666666666,0.0764223295603334,590.1142857142856,4.0-8.0%,5.0-6.0%,0.01990543160153535,0.040648228548906595,12.440894750959593,1212.5649999999994,0.6
false_break,2021-12-19 05:00:00+00:00,2021-12-19 14:00:00+00:00,-1,47624.9,48297.81800000001,9,-0.0141295414793523,price_stop,0.4927788801930953,2.0,0.0264295918031673,False,,0.0173207712772101,0.0159769364345121,-0.0157295414793523,-0.0157295414793523,down,-0.1556287985702837,0.0264295918031673,2.0,0.4927788801930953,6.596054969844264,0.0105536879517508,0.0016,,False,,0,-1,0.2013733673717892,47122.28166666666,47751.635,46492.92833333333,1258.7066666666651,0.0264295918031673,0.0590208366954425,0.9855577603861906,0.6666666666666666,0.046982061490377,401.57142857143015,2.5-4.0%,5.0-6.0%,0.010553687951750823,0.02376848385333452,6.596054969844264,755.223999999999,0.6
false_break,2021-12-19 22:00:00+00:00,2021-12-21 03:00:00+00:00,-1,47302.0,47850.750714285714,29,-0.0116010044878802,price_stop,0.4945926285956457,2.0,0.01936362803546,False,,0.0368060547122742,0.0172698828802164,-0.0132010044878802,-0.0132010044878802,down,-0.1820579106180994,0.01936362803546,2.0,0.4945926285956457,4.250139617070492,0.0068002233873127,0.0016,,False,,0,-1,0.2976292072064519,46980.33583333333,47438.305,46522.36666666667,915.9383333333316,0.01936362803546,0.0559017548182508,0.9891852571912914,0.6666666666666666,0.0489103130668624,523.5071428571438,1.5-2.5%,5.0-6.0%,0.006800223387312787,0.016482037405042727,4.2501396170704915,575.8578571428582,0.6287081085984966
false_break,2022-01-15 20:00:00+00:00,2022-01-17 02:00:00+00:00,-1,43489.6,42922.3,30,0.0130444979949227,time_stop_max,0.4966021583155317,2.0,0.0196987325705458,False,,0.0206049262352377,0.0007404069018801,0.0114444979949227,0.0114444979949227,down,-0.0927191555054867,0.0196987325705458,2.0,0.4966021583155317,5.444620667929834,0.0087113930686877,0.0016,,False,,0,-1,0.1155377090896456,43110.745,43539.09,42682.4,856.6900000000096,0.0196987325705458,0.0449919649921831,0.9932043166310636,0.6666666666666666,0.0914820416414607,280.721428571429,1.5-2.5%,4.0-5.0%,0.008711393068687623,0.0185607593539604,5.444620667929764,514.0140000000057,0.5999999999999999
false_break,2022-01-20 21:00:00+00:00,2022-01-22 00:00:00+00:00,-1,41326.8,36492.0,27,0.1169894596242632,state_stop,0.4891280115084501,2.0,0.0191196350390868,False,,0.1430839068110766,0.0054710260654102,0.1153894596242632,0.1153894596242632,down,-0.1579723757694054,0.0191196350390868,2.0,0.4891280115084501,-11.437493345722304,-0.0182999893531556,0.0016,,False,,0,-1,2.914261366992034,42083.08,42478.15666666666,41688.00333333333,790.1533333333355,0.0191196350390868,0.0346646150166492,0.9782560230169002,1.0,0.0134656560457962,419.9071428571427,1.5-2.5%,3.0-4.0%,-0.018299989353155688,-0.008740171833612198,-11.437493345722304,474.09200000000124,0.6
false_break,2022-03-15 13:00:00+00:00,2022-03-16 19:00:00+00:00,1,38721.3,40881.7,30,0.0557935813105447,time_stop_max,0.4944328623186509,2.0,0.0161131814617105,False,,0.0790572630567671,0.0012396278017525,0.0541935813105447,0.0541935813105447,down,-0.0890477669245101,0.0161131814617105,2.0,0.4944328623186509,2.6461803107505344,0.0042338884972008,0.0016,,False,,0,1,0.4744813732456528,38885.24166666667,39197.20333333333,38573.28,623.9233333333323,0.0161131814617105,0.0331274258349099,0.988865724637302,0.6666666666666666,0.1347398589382155,371.4071428571437,1.5-2.5%,3.0-4.0%,0.004233888497200855,0.01229047922805604,2.6461803107505344,408.5478571428581,0.6548045814542259
false_break,2022-04-24 03:00:00+00:00,2022-04-24 13:00:00+00:00,1,39777.0,39386.1435,10,-0.0098261935289237,price_stop,0.4172359589478611,2.0,0.0327788462344236,False,,0.0008924755511978,0.0104834452070291,-0.0114261935289237,-0.0114261935289237,down,-0.0954098479955608,0.0327788462344236,2.0,0.4172359589478611,6.948352953130426,0.0111173647250086,0.0016,,True,exec_conf_low,0,1,0.3216744332304489,40219.21541666667,40871.1375,39567.293333333335,1303.8441666666697,0.0327788462344236,0.0414330225966498,0.8344719178957223,1.0,0.0302819960233559,198.81428571428478,2.5-4.0%,4.0-5.0%,0.011117364725008683,0.02750678784222038,6.948352953130426,782.3065000000018,0.6
false_break,2022-04-24 18:00:00+00:00,2022-04-25 00:00:00+00:00,1,39662.4,39277.61214285714,6,-0.009701577744737,price_stop,0.6212593581267518,3.0,0.0194882726881547,False,,0.0034692807293557,0.0250514341038363,-0.011301577744737,-0.011301577744737,down,-0.1077155661141406,0.0194882726881547,3.0,0.6212593581267518,2.4188394844151806,0.0038701431750642,0.0016,,False,,0,1,0.6028233761921293,39815.89916666667,40202.375,39429.42333333333,772.9516666666677,0.0194882726881547,0.0436350653695306,0.8283458108356692,1.0,0.0272432273237449,268.67857142857144,1.5-2.5%,4.0-5.0%,0.003870143175064289,0.013614279519141625,2.4188394844151806,463.77100000000064,0.6
false_break,2022-04-27 06:00:00+00:00,2022-04-28 12:00:00+00:00,1,38648.3,39575.0,30,0.0239777687505011,time_stop_max,0.4944815679765703,2.0,0.0498798567250478,False,,0.0327905755233735,0.0059769769951071,0.0223777687505011,0.0223777687505011,down,-0.1760952659101615,0.0498798567250478,2.0,0.4944815679765703,13.45492287715966,0.0215278766034554,0.0016,,False,,0,1,0.1368108083339772,39480.31583333333,40444.20166666667,38516.43,1927.7716666666677,0.0498798567250478,0.0435951964272052,0.9889631359531406,0.6666666666666666,0.0529535627315708,379.61428571428615,4.0-8.0%,4.0-5.0%,0.021527876603455454,0.046467804965979465,13.454922877159659,1156.6630000000005,0.6
